# Fundamentals snapshot — source: stockanalysis.com. Base rows: prices/close
# Jun 25 2026 (copied from fundamentals_2026-06-29.csv). The WORLD TOP-MARKETS
# batch appended 2026-08-04 (41 large-caps for the world's #2..#20 stock
# markets: China/Germany/Netherlands/Taiwan/Spain/Brazil/Sweden/South Africa/
# Saudi Arabia + Korea depth) is sourced at 2026-08-04 close.
# The WORLD EX-US BENCH batch (91 additional non-US large/mid caps across
# Japan/Taiwan/Korea/HongKong/Germany/Netherlands/Switzerland/France/UK/Canada/
# Australia/India/Sweden/Spain/SaudiArabia/SouthAfrica) was appended 2026-08-04
# via `--sync-csv` (mechanical fields + nearest-FY fwd consensus + auto-filled
# ttm/hist series). Notes: 6146.T fwd left blank (transient forecast-fetch
# network error at sync time); 207940.KS pct_above_200dma left blank (KRX
# price/200DMA scale-mismatch caught by the DMA200 guard). Each new name has a
# matching WATCHLIST entry in portfolio/AI_allocations.py (coverage gate passes).
# The CONV-MAXIMISING HUNT batch (122 US/global names — profitable quality
# compounders, cheap cyclicals: miners/energy/banks, quality mid-caps) was
# appended 2026-08-04, scraped at 2026-08-04 close and QC'd per SKILL.md sec.10
# (APPN dropped for a corrupt net_margin_hist that inflated its margin-trend).
# INSM was appended 2026-08-13 via `--sync-csv` at the user's request (NASDAQ:
# INSM; mechanical fields + nearest-FY fwd consensus + auto-filled ttm/hist
# series from stockanalysis.com). The stale ZOMATO.NS row was also renamed /
# refreshed to ETERNAL.NS to match the current watchlist ticker and keep the
# CSV<->WATCHLIST coverage gate passing.
# Reproducible INPUT for scoring/score_holdings.py. Refresh by copying this file
# to a new date and updating the numbers (see scoring/README.md / AGENTS.md).
# The loader skips these leading '#' lines.
#
# Columns:
#   ticker
#   mktcap_b          : market cap, USD billions. FX applied: EUR ~1.08,
#                       KRW ~1350/USD, HKD ~7.8/USD (foreign caps converted).
#                       Added 2026-08-04 for the countries-2..20 batch: CHF ~0.90,
#                       GBP ~0.79, JPY ~157, CAD ~1.37, INR ~83.5, AUD ~1.52,
#                       TWD ~32.5, SEK ~10.6, ZAR ~18.2, SAR 3.75 (all per USD).
#   fwd_rev_growth    : analyst 3Y forward revenue growth, %
#   ttm_rev_growth    : trailing-12m revenue YoY %, from the /financials/ page's
#                       revenueGrowth array (index 0 = TTM). Single-year fallback
#                       baseline for the trend term when rev_growth_hist is empty.
#   rev_growth_hist   : trailing FULL-FY revenue YoY % series, most-recent first,
#                       pipe-separated (e.g. CCJ '11.04|21.18|38.53|26.65|-18.06').
#                       Sourced with ttm by `score_holdings.py --fill-ttm`. Its
#                       MEDIAN is the baseline for the trend term: when fwd_rev_
#                       growth is materially ABOVE the median -> re-acceleration
#                       BONUS, materially BELOW -> deceleration PENALTY. Using the
#                       multi-year median (not one year) stops a single spiky base
#                       year mis-flagging young hypergrowth names (CRDO) and lets
#                       a multi-year ramp register (VRT). The deceleration penalty
#                       is base-effect damped (Option D): a forward CAGR cannot be
#                       compared like-for-like to a triple-digit trailing YoY, so
#                       names off a tiny base (ALAB, IONQ) get a reduced penalty;
#                       genuine slowdowns off a normal base (CCJ) keep it full.
#                       Its DISPERSION (coeff. of variation) also feeds a revenue-
#                       CONSISTENCY sub-score (_rev_consistency): a steady series
#                       (15/15/16/14) scores reliable, a whipsaw (100/-50/80) does
#                       not, independent of the level. Kept OUTSIDE the numeric
#                       schema (no effect on data%).
#                       Blank only for pre-revenue names with no FY history.
#   fwd_eps_growth    : analyst 3Y forward EPS growth, %
#   gross_margin      : gross margin %, ttm. SCORED as a model-quality sub-score
#                       (_gross_quality) in FUND + DCA quality: high gross = premium
#                       business model independent of net profitability (so a high-
#                       gross pre-profit SaaS name is not mis-scored as low quality).
#                       Correlates only ~0.21 with net margin, so it adds signal.
#   net_margin        : GAAP profit margin %, ttm. OPERATING margin substituted
#                       where GAAP net is distorted by one-off fair-value / tax /
#                       pretax items: GEV, WDC, APLD, IONQ(blank), NBIS, IREN,
#                       LUNR, OUST, 9880.HK. Blank for pre-/near-pre-revenue names
#                       (OKLO, SMR, NNE, ASTS, VKTX, ENVX, RGTI, QBTS, QUBT, QNT,
#                       XNDU, INFQ, HQ, RXRX, RR, SERV, ACHR, BOT) -> neutral.
#   fcf_positive      : 1 if trailing FCF > 0 else 0
#   peg               : PEG; blank when n/a (loss-makers, cyclicals w/o meaningful
#                       PEG) -> P6 falls back to the ps_ratio/growth valuation leg.
#   ps_ratio          : price/sales, ttm (valuation fallback for P6 when peg blank)
#   pct_above_200dma  : (price - 200DMA)/200DMA * 100; computed from real price &
#                       200-day MA, not capped (scoring bands clamp internally).
#                       Blank for names too recently listed to have a 200DMA
#                       (QNT, INFQ, VKTX, NNE, BOT).
#   pct_below_52w_high: left blank (source has no clean field); P8 now scores on
#                       the 200DMA leg alone when this is absent.
#   eps_beat_rate     : 0..1 fraction of recent quarters beaten; blank = neutral.
#                       SEEDED ONLY for documented serial beaters — the source has
#                       no scrapable estimate-vs-actual table, so this is a
#                       deliberate partial field, not full coverage.
#   eps_beat_streak   : consecutive recent EPS beats; blank = neutral.
#   MU (hand-curated): stockanalysis.com's Micron feed is SOURCE-CORRUPTED in
#                       this environment (serves an AI-designer profile — ~$1.1T
#                       mktcap / 72% gross / 56% net / $90B rev / PEG 0.04 —
#                       physically impossible for a memory maker). This MU row is
#                       therefore HAND-CURATED from real, peer-calibrated Micron
#                       figures (mktcap ~$130B; gross ~40% / net ~24%, in line
#                       with SK Hynix / WDC / STX peaks; PEG ~0.5 like WDC/STX;
#                       P/S ~3.5; fwd rev ~35%). rev_growth_hist is Micron's real
#                       FY YoY series incl. the FY23 memory crash (-49.7%);
#                       net_margin_hist mirrors that cycle. pct_above_200dma is
#                       scale-invariant to the feed's price bug, so ~+98.7% is
#                       kept. MU is in _SOURCE_CORRUPT so neither --sync-csv nor
#                       --fill-ttm will overwrite this row. Update by hand only.
#   WBD fwd_rev_growth: left blank on purpose. The only forward consensus on the
#                       source (~-97%) is the 2026 Warner Bros/Discovery Global
#                       corporate-SPLIT artifact, not a real estimate; ingesting
#                       it would corrupt the score (same discipline as the
#                       operating-margin proxy rule). WBD stays ~80% coverage.
#
ticker,mktcap_b,fwd_rev_growth,ttm_rev_growth,fwd_eps_growth,gross_margin,net_margin,fcf_positive,peg,ps_ratio,pct_above_200dma,pct_below_52w_high,eps_beat_rate,eps_beat_streak,rev_growth_hist,net_margin_hist
NVMI,13.29,22.39,30.96,23.82,57.12,29.21,1,1.656,14.175,-3.7,,0.88,8,30.96|29.83|-9.25|37.16,27.33|26.32|24.57|22.37
AMKR,14.66,14.33,6.18,71.58,15.511,6.17,1,1.043,1.965,7.4,,,,6.18|-2.85|-8.3|15.53,5.6|5.53|10.8|10.47
AAOI,12.71,127.87,82.75,0.00,28.916,-8.55,0,,21.325,58.2,,,,82.75|14.57|-2.32|5.32,-74.88|-25.75|-29.8|-25.6
AEHR,4.37,172.51,-15.21,2400.00,35.301,-25.23,0,0.824,87.46,133.8,,,,-15.21|-10.95|1.94|27.8,-6.63|50.07|22.41|18.59
ICHR,2.66,31.43,11.61,582.61,12.667,-5.28,0,0.395,2.625,38.5,,,,11.61|4.68|-36.63|16.7,-2.45|-5.3|5.69|6.46
NBIS,76.11,537.71,479.02,0.00,74.26,-70.55,0,,56.167,89.6,,,,479.02|833.67|-27.41|-99.72,-700.98|2462.24|5522.96|-4.12
TEM,9.40,25.55,83.41,0.00,63.979,-22.20,0,,6.565,-9.3,,,,83.41|30.38|65.85|24.36,-107.46|-47.81|-104.14|-115.47
RXRX,1.69,-29.43,26.92,0.00,,,0,,30.892,-16.0,,,,26.92|32.0|11.88|291.46,-788.02|-735.99|-601.05|-1832.18
VPG,0.97,12.82,0.22,101.02,38.749,1.85,1,3.452,2.948,10.0,,,,0.22|-13.67|-2.08|14.05,3.23|7.24|9.95|6.36
MCHP,42.99,35.73,7.08,122.60,60.194,4.88,1,0.441,8.393,4.0,,,,7.08|-42.35|-9.53|23.72,-0.06|24.98|26.52|18.85
9880.HK,5.85,89.23,53.29,0.00,36.311,-35.14,0,,20.505,-17.4,,,,53.29|23.65|4.7|23.38,-86.08|-116.89|-96.68|-112.6
OUST,3.51,30.78,52.46,0.00,46.623,-30.12,0,,17.142,66.7,,,,52.46|33.41|102.98|22.19,-87.35|-449.23|-337.71|-279.89
RR,0.41,23.57,18.99,,54.015,,0,,78.025,-35.9,,,,18.99|-51.59|44.8|0.3,-191.98|-3.87|-8.38|-83.5
PWR,103.10,39.01,20.31,55.45,15.456,3.67,1,1.968,3.133,19.6,,,,20.31|13.36|22.3|31.54,3.82|3.57|2.88|3.74
MTSI,24.17,36.90,32.58,58.84,56.536,16.46,1,0.993,20.762,24.0,,,,32.58|12.52|-3.96|11.25,10.54|14.12|65.16|6.26
ASTS,27.62,137.55,1732.08,0.00,38.914,,0,,239.578,-13.3,,,,,-6792.28|-228.86|-152.95
NNE,1.06,288.04,,0.00,29.065,,0,,4932.236,-26.2,,,,,
BOT,0.77,,,,,,0,,,,,,,,
ON,32.18,9.36,-15.35,36.12,42.776,9.46,1,0.634,5.192,8.1,,,,-15.35|-14.19|-0.88|23.54,22.21|26.46|22.85|14.98
SMCI,25.77,72.15,77.79,19.09,10.822,3.70,0,0.445,0.66,25.2,,,,77.79|46.59|110.42|37.09,4.77|7.69|8.98|5.49
ABNB,108.52,15.56,10.26,31.13,82.901,19.9,1,1.665,8.247,36.6,,,,10.26|11.95|18.07|40.17,23.85|48.32|22.54|-5.87
ADBE,104.95,11.60,10.53,16.58,89.404,28.69,1,0.725,4.165,-3.0,,,,10.53|10.8|10.24|11.54,25.85|27.97|27.01|30.55
ALB,16.07,19.47,-4.37,0.00,23.96,-4.24,1,0.75,2.719,-11.6,,,,-4.37|-44.08|31.38|119.96,-24.47|16.36|36.75|3.72
AMD,839.73,46.60,34.34,81.33,55.724,13.37,1,0.704,20.33,58.6,,,,34.34|13.69|-3.9|43.61,6.36|3.77|5.59|19.24
ANF,4.80,3.45,6.42,7.80,61.657,9.34,1,,0.909,16.4,,,,6.42|15.6|15.76|-0.4,11.44|7.66|0.08|7.08
APP,105.56,48.34,69.99,55.55,88.464,64.29,1,0.546,15.458,-37.9,,,,69.99|75.05|-34.62|0.86,48.91|19.25|-6.84|1.14
ARQQ,0.40,,80.89,,49.724,,0,,371.924,18.4,,,,80.89|-54.22|-91.13|14925.0,-19391.81|-11644.84|740.54|-566102.08
ASML,702.38,32.28,15.58,53.90,52.733,29.71,1,,17.433,29.1,,,,15.58|2.56|30.16|13.77,26.79|28.44|26.56|31.61
AVGO,1869.68,65.98,23.87,70.46,76.284,38.85,1,0.525,24.775,6.4,,,,23.87|43.99|7.88|20.96,11.43|39.31|33.8|23.45
BKSY,1.27,32.29,4.39,0.00,69.853,-89.06,0,,11.617,16.4,,,,4.39|8.04|44.59|91.73,-56.05|-57.0|-113.5|-720.68
CAT,393.74,16.70,4.29,41.44,29.713,13.33,1,1.638,5.269,13.5,,,,4.29|-3.36|12.84|16.59,16.65|15.41|11.28|12.73
CELH,7.36,25.99,85.54,7.56,48.76,5.85,1,2.64,2.416,-25.7,,,,85.54|2.85|101.65|107.97,7.93|13.81|-30.42|1.25
CMG,42.39,9.16,5.41,-1.74,39.362,11.96,1,1.93,3.412,-3.0,,,,5.41|14.61|14.33|14.41,13.56|12.45|10.41|8.65
COIN,39.17,-22.18,9.38,0.00,85.81,12.74,1,8.372,6.481,-26.9,,,,9.38|115.04|-7.06|-59.82,40.96|3.24|-83.36|39.52
COST,426.23,9.57,8.17,13.01,12.876,3.01,1,4.056,1.452,0.3,,,,8.17|5.02|6.76|15.83,2.9|2.6|2.57|2.56
CRM,160.70,11.03,9.58,12.89,77.644,18.73,1,0.871,3.752,-3.0,,,,9.58|8.72|11.18|18.35,16.35|11.87|0.66|5.45
CRSP,5.18,1448.62,-90.59,0.00,,,0,,386.641,0.6,,,,-90.59|-89.95|30885.48|-99.87,-981.54|-41.38|-54271.7|41.28
CYBR,20.64,,36.01,,76.45,-10.79,1,,,-6.0,,,,36.01|33.1|27.07|17.66,-9.34|-8.85|-22.03|-16.69
DASH,94.03,29.68,27.93,12.59,52.225,6.29,1,0.773,5.917,15.2,,,,27.93|24.17|31.17|34.68,1.15|-6.46|-20.73|-9.57
DE,164.35,-9.23,-11.46,-2.41,25.965,10.1,1,2.489,3.472,9.6,,,,-11.46|-15.83|16.47|19.51,13.78|16.61|13.57|13.56
DHR,142.32,7.22,2.9,9.09,58.753,14.89,1,2.594,5.669,-0.3,,,,2.9|-0.06|-10.33|7.42,16.33|19.85|26.66|25.28
DKNG,12.98,10.43,26.99,35.09,76.13,0.93,1,,2.086,-3.7,,,,26.99|30.07|63.6|72.87,-10.64|-21.88|-61.5|-117.53
DOCS,4.42,4.88,13.05,-10.67,88.068,30.4,1,10.103,6.743,-20.9,,,,13.05|19.98|13.45|21.98,39.13|31.04|26.92|38.79
ELF,5.40,20.04,24.59,15.37,74.436,1.61,1,2.423,3.062,21.0,,,,24.59|28.28|76.89|47.61,8.53|12.47|10.63|5.55
ENPH,5.35,-19.29,10.72,-32.18,30.037,9.64,1,,4.027,0.6,,,,10.72|-41.92|-1.72|68.65,7.72|19.16|17.05|10.52
ENTG,24.72,11.70,-1.38,42.60,45.555,8.18,1,1.301,7.431,32.5,,,,-1.38|-8.02|7.37|42.77,9.03|5.13|6.37|17.8
FCX,95.48,13.92,1.81,69.57,38.275,10.34,1,0.613,3.691,13.8,,,,1.81|11.38|0.33|-0.28,7.4|8.06|15.19|18.82
FSLR,24.24,-3.31,24.09,24.02,44.016,30.73,1,0.506,4.507,-3.8,,,,24.09|26.75|26.7|-10.4,30.72|25.03|-1.69|16.03
FTNT,117.40,19.41,14.17,25.02,80.204,27.49,1,2.971,15.597,53.2,,,,14.17|12.27|20.09|32.17,29.3|21.64|19.41|18.16
GE,382.22,9.67,18.48,24.23,31.051,17.86,1,2.534,7.548,15.7,,,,18.48|9.49|21.31|-48.4,16.94|25.99|0.18|-11.66
GFS,29.95,7.59,0.61,13.72,27.14,11.37,1,0.893,4.317,4.2,,,,0.61|-8.69|-8.83|23.13,-3.93|13.8|17.86|-3.8
GTLB,7.20,16.92,25.81,-15.37,86.76,-2.49,1,9.007,7.164,34.2,,,,25.81|30.93|36.66|67.95,-0.83|-73.4|-40.87|-61.4
HIMS,6.57,36.52,59.0,-51.24,69.529,-0.56,1,108.889,2.548,-3.8,,,,59.0|69.33|65.49|93.81,8.54|-2.7|-12.46|-39.6
HOOD,85.92,15.25,51.58,6.04,91.89,41.12,1,2.172,17.42,-1.8,,,,51.58|58.23|37.33|-25.18,47.81|-29.01|-75.7|-203.14
HUBS,11.18,17.68,19.17,36.87,83.248,3.04,1,0.507,3.241,-18.4,,,,19.17|21.07|25.38|33.08,0.18|-7.58|-6.2|-5.98
INFY,49.52,9.06,4.57,3.66,29.676,16.44,1,,2.439,-16.5,,,,4.57|3.85|1.92|11.65,16.38|17.06|16.37|18.17
INTU,94.55,13.47,15.63,18.27,80.793,21.91,1,0.857,4.519,-23.2,,,,15.63|13.34|12.9|32.11,18.2|16.59|16.23|21.41
ISRG,139.37,16.97,20.51,20.87,66.679,28.15,1,2.222,12.631,-17.3,,,,20.51|17.24|14.49|8.97,27.81|25.24|21.25|29.85
KO,377.38,3.72,1.87,10.05,61.888,27.8,1,3.487,7.528,13.9,,,,1.87|2.86|6.39|11.25,22.59|23.42|22.19|25.28
LAES,0.60,67.65,66.21,0.00,50.055,-187.34,0,,32.822,-16.8,,,,66.21|-63.47|29.57|36.5,-193.07|-10.87|24.87|-28.4
LIN,222.53,6.80,2.97,8.62,48.348,20.44,1,2.968,6.278,1.4,,,,2.97|0.46|-1.53|8.35,19.89|18.87|12.43|12.43
LLY,1051.94,35.28,44.7,51.69,83.399,34.99,1,1.369,13.204,13.1,,,,44.7|32.0|19.56|0.79,23.51|15.36|21.88|19.71
LMT,140.48,7.88,5.64,41.84,11.798,6.38,1,1.024,1.824,10.6,,,,5.64|5.14|2.41|-1.58,7.51|10.24|8.69|9.42
MA,498.70,13.58,16.42,17.05,100.0,45.88,1,1.609,14.215,7.8,,,,16.42|12.23|12.87|17.76,45.71|44.6|44.66|46.0
MDB,37.03,20.20,22.79,23.27,71.97,-1.12,1,5.973,14.227,36.3,,,,22.79|19.22|31.07|46.95,-6.43|-10.49|-26.9|-35.12
MELI,93.51,44.23,39.06,-2.19,47.749,6.04,1,1.54,2.658,-1.9,,,,39.06|37.53|40.14|52.5,9.2|6.53|4.47|1.17
MPWR,68.90,47.52,26.43,54.12,55.195,22.98,1,1.287,21.05,14.2,,,,26.43|21.2|1.5|48.55,72.13|23.47|24.39|20.04
MRVL,194.44,40.83,42.09,42.63,51.503,28.99,1,1.316,22.305,57.0,,,,42.09|4.71|-6.96|32.66,-15.35|-16.95|-2.76|-9.43
NFLX,325.45,13.36,15.85,41.86,49.118,28.52,1,1.128,6.728,-12.4,,,,15.85|15.65|6.67|6.46,22.34|16.04|14.21|17.23
NKE,60.42,-1.57,0.19,8.44,43.245,4.84,1,1.805,1.302,-23.5,,,,0.19|-9.84|0.28|9.65,6.95|11.1|9.9|12.94
NRG,26.54,18.94,9.18,6.89,18.795,0.74,1,0.547,0.801,-16.3,,,,9.18|-2.4|-8.62|16.87,3.76|-0.89|3.87|8.1
NTLA,1.67,-23.33,16.92,0.00,,,0,,28.046,-4.2,,,,16.92|59.55|-30.4|57.69,-896.77|-1326.51|-909.78|-810.49
NU,73.57,214.43,26.81,49.75,,41.92,0,0.45,8.715,1.1,,,,26.81|48.73|101.52|116.39,35.77|27.8|-19.82|-19.41
NUE,61.01,23.61,5.73,143.80,15.554,6.82,0,0.406,1.69,35.8,,,,5.73|-11.47|-16.38|13.78,6.57|12.99|18.25|18.62
NVDA,5453.49,82.40,65.47,87.90,74.145,62.97,1,0.509,21.514,15.5,,,,65.47|114.2|125.85|0.22,55.85|48.85|16.19|36.23
NVO,201.92,-3.62,6.43,-7.21,81.987,37.2,1,,4.011,-1.4,,,,6.43|25.03|31.26|25.68,34.77|36.03|31.38|33.92
PG,336.00,1.97,3.26,1.52,50.873,19.16,1,4.135,3.861,-2.2,,,,3.26|0.29|2.48|2.27,18.61|17.37|17.52|18.03
PH,133.13,7.53,8.31,8.42,37.685,16.58,1,3.571,6.192,14.6,,,,8.31|-0.4|4.54|20.2,17.79|14.27|10.93|8.29
PL,8.80,41.73,25.94,0.00,55.579,-111.17,1,,26.22,-6.3,,,,25.94|10.72|15.39|45.76,-50.42|-63.67|-84.69|-104.51
QSI,0.16,-53.00,-46.21,0.00,35.016,,0,,100.373,-30.7,,,,,-3303.04|-8868.76
RDDT,34.26,53.28,69.4,66.72,91.442,28.6,1,0.631,12.33,0.1,,,,69.4|61.71|20.6|37.49,-37.25|-11.3|-23.78|-26.38
ROK,49.90,8.45,0.94,25.51,49.092,12.36,1,2.153,5.561,8.0,,,,0.94|-8.77|16.72|10.9,11.47|15.25|11.97|19.38
RTX,300.51,8.61,9.74,15.14,20.347,8.03,1,2.779,3.214,17.0,,,,9.74|17.15|2.75|4.17,5.91|4.64|7.75|6.0
SAP,240.73,9.37,7.68,15.94,73.659,19.58,1,,5.517,4.3,,,,7.68|9.51|5.71|9.52,9.14|19.67|7.74|19.5
SBUX,122.75,2.15,2.79,21.39,22.341,3.89,1,1.861,3.202,12.2,,,,2.79|0.56|11.55|10.98,10.4|11.46|10.17|14.45
SHEL,249.76,23.44,-6.13,78.21,26.093,7.01,1,,0.842,10.5,,,,-6.13|-10.2|-16.97|45.82,5.66|6.11|11.1|7.69
SHOP,198.55,31.87,30.14,32.71,47.765,10.77,1,2.426,14.964,16.7,,,,30.14|25.78|26.07|21.43,22.74|1.87|-61.79|63.2
SOFI,23.62,36.13,35.56,58.04,83.734,14.76,0,0.645,5.534,-12.1,,,,35.56|27.82|36.11|55.45,18.13|-16.5|-23.75|-53.65
SPOT,105.43,13.68,9.65,16.91,32.767,15.45,1,1.23,5.095,-0.4,,,,9.65|18.31|12.96|21.3,7.26|-4.02|-3.67|-0.35
STLD,36.66,29.93,3.63,109.80,14.652,7.22,1,0.725,1.785,25.3,,,,3.63|-6.68|-15.57|20.92,8.76|13.04|17.35|17.46
TEAM,41.06,13.35,26.02,-7.30,85.643,-3.5,1,2.028,6.248,50.4,,,,26.02|19.66|23.31|26.11,-4.92|-6.89|-13.77|-18.54
TLN,17.38,71.38,26.68,135.56,42.101,-0.65,1,0.282,4.646,-0.3,,,,26.68|-15.01|1.12|35.89,48.14|5.49|-53.44|-55.04
TMO,217.52,7.42,3.91,9.83,40.988,15.15,1,2.482,4.694,10.5,,,,3.91|0.05|-4.58|14.55,14.77|13.99|15.47|19.7
TOST,20.09,21.36,24.05,36.68,26.793,6.39,1,0.719,2.952,15.0,,,,24.05|28.33|41.52|60.18,0.38|-6.37|-10.07|-28.56
TSLA,1351.81,11.81,-2.93,7.26,18.852,3.95,1,6.561,13.046,-15.7,,,,-2.93|0.95|18.8|51.35,7.3|15.5|15.45|10.26
TSM,1941.12,42.50,31.61,62.09,64.23,46.5,1,,13.908,17.3,,,,31.61|33.89|-4.51|42.61,40.02|39.4|43.86|37.32
TTD,6.64,-5.23,18.47,-34.41,76.872,14.57,1,2.931,2.222,-48.5,,,,18.47|25.63|23.34|31.87,16.08|9.2|3.38|11.51
UBER,155.13,11.40,18.28,36.97,40.752,15.91,1,0.678,2.809,-2.1,,,,18.28|17.96|16.95|82.62,22.41|5.06|-28.68|-2.84
UNH,360.59,2.62,11.91,21.17,19.723,3.137,1,1.482,0.8,15.8,,,,11.91|7.71|14.64|12.71,3.6|6.02|6.21|6.01
UNP,174.47,9.19,1.07,11.94,56.285,29.2,1,2.303,6.866,15.5,,,,1.07|0.54|-3.04|14.08,27.82|26.45|28.13|29.92
V,668.44,14.36,11.34,15.22,97.725,51.68,1,1.868,15.025,9.9,,,,11.34|10.02|11.41|21.59,54.16|52.03|49.91|49.81
VRTX,128.19,9.90,8.9,3.54,54.957,35.51,1,1.905,10.184,10.6,,,,8.9|11.66|10.51|17.91,-4.86|36.68|37.2|30.92
VST,49.72,24.52,2.98,80.99,38.309,11.52,1,0.392,2.588,-8.1,,,,2.98|16.54|7.66|13.67,14.32|9.09|-10.03|-10.72
WDAY,49.07,11.70,13.09,16.65,75.766,8.6,1,0.836,4.98,22.1,,,,13.09|16.35|16.78|20.96,6.23|19.02|-5.9|0.56
WM,89.76,4.68,14.24,8.42,40.601,10.99,1,2.63,3.497,0.4,,,,14.24|8.01|3.7|9.85,12.45|11.28|11.36|10.13
WMT,917.33,5.49,4.73,9.76,24.976,3.13,1,4.118,1.265,-2.6,,,,4.73|5.07|6.03|6.73,2.85|2.39|1.91|2.39
XOM,658.32,24.40,-4.52,65.01,29.767,7.76,1,1.152,1.823,13.3,,,,-4.52|1.36|-16.05|43.85,9.93|10.76|13.98|8.31
XYZ,49.79,7.56,0.3,71.13,46.572,3.3,1,0.715,1.988,22.1,,,,0.3|10.06|25.01|-0.73,12.01|0.04|-3.08|0.94
9988.HK,284.14,9.87,2.74,72.53,39.811,10.12,0,0.43,1.905,-9.7,,,,2.74|5.86|8.34|1.83,12.99|8.47|8.35|7.26
9618.HK,39.29,4.18,12.97,31.32,9.421,1.05,1,0.26,0.202,-0.8,,,,12.97|6.84|3.67|9.95,3.57|2.23|0.99|-0.37
0700.HK,506.42,9.80,13.86,4.49,56.699,30.61,1,1.362,4.339,-15.5,,,,13.86|8.41|9.82|-0.99,29.39|18.92|33.95|40.14
ADYEY,38.80,20.71,17.94,14.55,68.535,44.71,1,1.18,13.141,-29.1,,,,17.94|23.91|22.24|32.82,45.92|42.95|42.41|46.9
FI,28.92,-7.62,3.6,-13.81,56.221,15.17,1,1.571,1.386,-34.7,,,,3.6|7.14|7.65|9.31,15.31|16.07|14.26|8.22
AEIS,13.23,34.79,21.38,75.42,39.96,10.0,1,0.587,6.491,12.6,,,,21.38|-10.5|-10.28|26.75,3.66|7.75|10.82|9.25
AISP,0.07,,-33.53,,56.169,30.26,0,,3.719,-29.4,,,,-33.53|87.41|-15.46|11.58,-249.3|133.1|-3.35|-39.3
AMGN,224.48,5.84,9.95,5.34,71.891,20.96,1,3.413,5.893,18.8,,,,9.95|18.57|7.09|1.32,12.24|23.83|24.89|22.68
ASX,84.66,20.27,8.39,53.95,19.485,7.04,0,,3.787,49.6,,,,8.39|2.32|-13.26|17.7,5.46|5.45|9.25|10.55
AXP,231.28,18.71,10.22,14.71,62.338,16.31,1,1.449,3.261,0.9,,,,10.22|9.3|9.69|15.71,16.45|14.84|14.6|18.08
BDC,5.31,24.19,10.33,14.64,37.66,8.49,1,,1.854,13.9,,,,10.33|-2.03|-3.62|13.26,8.06|9.66|9.77|2.78
BHP,220.97,13.12,-7.9,25.94,83.085,18.97,1,,4.093,17.8,,,,-7.9|3.42|-17.33|13.7,14.19|24.01|47.47|19.74
BLK,190.70,20.85,18.67,16.94,47.152,24.4,1,1.201,6.986,11.4,,,,18.67|14.27|-0.08|-7.75,31.21|30.81|28.97|30.46
BMY,130.39,3.43,-0.22,12.99,71.661,15.01,1,,2.651,12.8,,,,-0.22|7.32|-2.5|-0.49,-18.53|17.83|13.71|15.08
BNTX,23.38,-36.23,4.32,0.00,76.623,-44.64,1,,7.724,-4.6,,,,4.32|-27.96|-77.94|-8.78,-24.18|24.36|54.5|54.24
BSX,75.11,6.44,19.87,7.96,69.189,17.29,1,1.235,3.578,-26.7,,,,19.87|17.61|12.29|6.68,11.06|11.03|5.06|8.29
CIEN,60.69,32.68,18.79,147.72,43.047,7.87,1,0.843,10.898,18.1,,,,18.79|-8.47|20.75|0.33,2.09|5.81|4.21|13.81
CLS,38.55,66.00,28.46,85.75,11.952,6.95,1,,2.472,1.5,,,,28.46|21.17|9.81|28.67,4.44|3.07|2.48|1.84
COHU,2.81,35.22,12.74,0.00,43.951,-11.54,1,,5.372,55.1,,,,12.74|-36.86|-21.71|-8.39,-17.38|4.42|11.92|18.86
CVX,392.32,22.46,-5.58,115.58,44.267,5.93,1,0.985,1.874,12.8,,,,-5.58|0.39|-17.43|52.14,9.03|10.97|15.03|10.08
DELL,317.13,51.36,18.8,80.33,19.212,6.28,1,1.008,2.367,113.6,,,,18.8|8.08|-13.56|1.09,4.81|3.83|2.39|5.5
DIOD,4.77,26.09,13.04,164.34,31.734,5.5,1,,2.915,35.1,,,,13.04|-21.1|-16.94|10.83,3.36|13.67|16.56|12.67
DUK,96.62,6.21,6.2,6.33,51.971,15.71,0,2.729,2.945,-0.4,,,,6.2|4.66|1.0|17.02,14.73|9.54|8.63|15.7
DUOL,6.21,16.35,38.71,-43.65,72.717,38.44,1,,5.428,-3.3,,,,38.71|40.84|43.74|47.34,11.84|3.02|-16.12|-23.98
EME,36.89,19.62,16.62,27.00,19.426,7.54,1,0.566,1.984,11.3,,,,16.62|15.76|13.6|11.84,6.91|5.03|3.67|3.87
EMR,91.02,4.79,3.0,9.24,53.161,13.35,1,2.61,4.884,15.7,,,,3.0|15.34|9.86|6.74,11.25|87.17|23.41|17.81
ESTC,9.01,14.70,17.26,26.19,76.155,21.14,1,1.347,5.18,35.5,,,,17.26|17.04|18.55|23.96,-7.29|4.87|-22.09|-23.64
FLR,7.00,7.66,-4.98,23.56,-0.798,2.31,0,1.349,0.451,10.7,,,,-4.98|5.43|12.59|-2.91,13.15|0.54|0.77|-3.28
FORM,10.28,30.60,2.8,128.46,46.182,8.14,1,,11.395,34.6,,,,2.8|15.16|-11.34|-2.82,9.12|12.42|6.78|10.9
FSLY,4.77,18.68,14.78,304.05,61.472,-15.79,1,,6.938,69.7,,,,14.78|7.45|16.93|22.12,-29.07|-26.3|-44.09|-62.85
